date,gdp_diff,cpi,interest,ppi,une,cps,gdp_gap,lm_positive,lm_negative,vader_positive,vader_negative,words_count,recession,cpi_diff,une_diff,ppi_diff,interest_diff,cps_diff,subprime,covid
2014-10-01,9846.0,0.16666666666666666,1.584933333333333,-0.11277020488875533,11.566666666666668,8.5,-20137.69731368404,0.03538418223407012,0.05915391061802176,0.13439285714285715,0.061750000000000006,2627.75,0,-0.20000000000000004,0.0,-1.3102549394653606,-0.4139333333333335,-1.799999999999999,0,0
2015-01-01,16367.799999999814,-0.3333333333333333,1.1434666666666666,-2.7777951565287764,11.333333333333334,1.5999999999999999,-12853.352263407316,0.03472706357604069,0.056143443867544225,0.1278235294117647,0.05211764705882353,3911.176470588235,0,-0.5,-0.23333333333333428,-2.665024951640021,-0.44146666666666645,-6.9,0,0
2015-04-01,10805.700000000186,0.4333333333333333,1.2829666666666666,-2.44827964624164,11.133333333333333,6.633333333333333,-11532.659694780596,0.032851740059888834,0.05950169070399365,0.13632,0.06468,3329.2,0,0.7666666666666666,-0.20000000000000107,0.3295155102871363,0.13949999999999996,5.033333333333333,0,0
2015-07-01,10944.0,0.3666666666666667,1.4672666666666665,-2.9622699369249204,10.733333333333334,7.1000000000000005,-10388.643012714107,0.0318432085116681,0.056965937432882335,0.1408,0.05326666666666667,2571.5333333333333,0,-0.0666666666666666,-0.3999999999999986,-0.5139902906832803,0.1842999999999999,0.4666666666666677,0,0
2015-10-01,11306.100000000093,0.26666666666666666,1.1832333333333334,-2.786600277575223,10.633333333333333,6.266666666666667,-9103.717709808145,0.03230959650086563,0.0552959824070755,0.12310256410256411,0.06425641025641027,2800.871794871795,0,-0.10000000000000003,-0.10000000000000142,0.17566965934969714,-0.28403333333333314,-0.8333333333333339,0,0
2016-01-01,14057.69999999972,0.06666666666666667,1.0277333333333334,-2.11632320916943,10.433333333333334,6.433333333333334,-5188.106376781594,0.03048697016353715,0.05618194106418619,0.11713043478260869,0.06182608695652174,2566.086956521739,0,-0.2,-0.1999999999999993,0.670277068405793,-0.15549999999999997,0.16666666666666696,0,0
2016-04-01,6241.5,-0.13333333333333333,0.9384666666666667,-2.08913471596285,10.233333333333333,7.566666666666666,-9103.641780784354,0.03089475720062783,0.05714235135425886,0.12009677419354839,0.06664516129032258,2781.2903225806454,0,-0.2,-0.20000000000000107,0.027188493206580233,-0.08926666666666672,1.1333333333333329,0,0
2016-07-01,11338.30000000028,0.26666666666666666,0.6561,-0.9963878864821094,9.933333333333334,7.633333333333333,-7828.114122482482,0.031843086457340394,0.057027232100616145,0.14145000000000002,0.0674,2721.9,0,0.4,-0.29999999999999893,1.0927468294807405,-0.28236666666666665,0.06666666666666643,0,0
2016-10-01,18893.5,0.7333333333333334,1.0953666666666666,1.4145926003173355,9.799999999999999,10.1,1211.776173569262,0.03481874881881417,0.061727919166367835,0.1500857142857143,0.07148571428571429,2510.8285714285716,0,0.46666666666666673,-0.13333333333333464,2.4109804867994447,0.4392666666666666,2.466666666666667,0,0
2017-01-01,18133.0,1.7333333333333334,1.4004333333333332,4.64450495423235,9.566666666666666,18.366666666666667,9820.12125414284,0.03300355962397538,0.05674912964901034,0.13194117647058823,0.06285294117647058,2620.9411764705883,0,1.0,-0.2333333333333325,3.229912353915015,0.3050666666666666,8.266666666666667,0,0
