date,gdp,cpi,interest,ppi,une,cps,gdp_cycle,gdp_trend,lm_positive,lm_negative,vader_positive,vader_negative,gdp_diff,cpi_diff,une_diff,ppi_diff,interest_diff,subprime,debt_crises,covid
2005-01-01,86.0646914346842,1.9,3.6336,85.4,9.3,11.3,-0.4883453603207357,86.55303679500494,0.03289110300033329,0.04781827832964441,0.11649999999999999,0.051666666666666666,,,,,,0,0,0
2005-02-01,86.249215236589,2.1,3.6153,85.6,9.2,13.1,-0.5419445270123191,86.79115976360131,0.020960290131871777,0.028724475082040273,0.074,0.031,0.18452380190478834,0.20000000000000018,-0.10000000000000142,0.19999999999998863,-0.018299999999999983,0,0,0
2005-03-01,86.444424975801,2.2,3.7625,86.2,9.2,12.9,-0.5848238435244468,87.02924881932545,0.030643630233674786,0.04507306483907202,0.103125,0.04375,0.1952097392120038,0.10000000000000009,0.0,0.6000000000000085,0.14720000000000022,0,0,0
2005-04-01,86.6506969363256,2.1,3.5709,86.5,9.3,13.7,-0.6165354779428753,87.26723241426848,0.03204435537643,0.0482505772262724,0.1285,0.03675,0.20627196052460306,-0.10000000000000009,0.10000000000000142,0.29999999999999716,-0.19160000000000021,0,0,0
2005-05-01,86.8690181466128,2.0,3.4074,86.3,9.3,15.9,-0.6359802411418514,87.50499838775465,0.0372998304333894,0.05171981372683025,0.12179999999999999,0.042100000000000005,0.21832121028720053,-0.10000000000000009,0.0,-0.20000000000000284,-0.16349999999999998,0,0,0
2005-06-01,87.1001487884259,2.0,3.2541,86.9,9.3,15.9,-0.6422429757185455,87.74239176414444,0.035518655401116254,0.0559127503569182,0.123,0.04908333333333333,0.2311306418130954,0.0,0.0,0.6000000000000085,-0.15329999999999977,0,0,0
2005-07-01,87.3430147250855,2.1,3.316,87.3,9.2,19.9,-0.6361986774182924,87.97921340250379,0.0391913742854805,0.050049109051589304,0.1366,0.036199999999999996,0.242865936659598,0.10000000000000009,-0.10000000000000142,0.3999999999999915,0.06189999999999962,0,0,0
2005-08-01,87.5960407927191,2.2,3.3155,87.7,9.1,17.0,-0.6191787689728727,88.21521956169197,0.03948574286315965,0.0467025161626609,0.148,0.039,0.2530260676335985,0.10000000000000009,-0.09999999999999964,0.4000000000000057,-0.0004999999999997229,0,0,0
2005-09-01,87.8577336638964,2.6,3.1555,88.1,9.1,19.2,-0.5923886562081577,88.45012232010455,0.026041443174463,0.0453104515918314,0.08937500000000001,0.055,0.2616928711773028,0.3999999999999999,0.0,0.3999999999999915,-0.16000000000000014,0,0,0
2005-10-01,88.1266016509441,2.5,3.3234,88.6,9.1,20.7,-0.5569891066673875,88.68359075761148,0.0354013463061316,0.05169993963469366,0.13483333333333333,0.04083333333333333,0.2688679870476989,-0.10000000000000009,0.0,0.5,0.16789999999999994,0,0,0
2005-11-01,88.4017548460929,2.3,3.5273,88.4,9.0,20.6,-0.5134979698886752,88.91525281598157,0.032665595613265215,0.0472183237140627,0.12741666666666665,0.035333333333333335,0.2751531951488033,-0.20000000000000018,-0.09999999999999964,-0.19999999999998863,0.20389999999999997,0,0,0
2005-12-01,88.6830461800731,2.3,3.409,88.6,9.0,18.4,-0.46165157711148197,89.14469775718459,0.027701965777769066,0.05840029146857754,0.10066666666666667,0.04733333333333334,0.28129133398020656,0.0,0.0,0.19999999999998863,-0.11830000000000007,0,0,0
